peptide_id,gene_id,transcript_id,genome,chromosome,start_pos,end_pos,strand,description,length
KRH71457,GLYMA_02G149000,KRH71457,Glycine_max_v2.0,2,15336979,15337755,-1,hypothetical protein,45
KRH73594,GLYMA_02G282800,KRH73594,Glycine_max_v2.0,2,46482810,46484480,-1,hypothetical protein,166
KRH77465,GLYMA_01G214900,KRH77465,Glycine_max_v2.0,1,54572553,54573353,1,hypothetical protein,67
KRG95246,GLYMA_19G138600,KRG95246,Glycine_max_v2.0,19,40004756,40007166,1,hypothetical protein,166
KRH52976,GLYMA_06G098400,KRH52976,Glycine_max_v2.0,6,7802994,7803345,1,hypothetical protein,84
KRH68651,GLYMA_03G243200,KRH68651,Glycine_max_v2.0,3,44095251,44097101,-1,hypothetical protein,57
KRH33885,GLYMA_10G151400,KRH33885,Glycine_max_v2.0,10,38643032,38644885,-1,hypothetical protein,121
KRH71713,GLYMA_02G163700,KRH71713,Glycine_max_v2.0,2,22242428,22242712,-1,hypothetical protein,94
KRH20006,GLYMA_13G149400,KRH20006,Glycine_max_v2.0,13,26280778,26280999,1,hypothetical protein,73
KRH10616,GLYMA_15G058500,KRH10616,Glycine_max_v2.0,15,4522273,4523079,1,hypothetical protein,73
KRH56144,GLYMA_06G306400,KRH56144,Glycine_max_v2.0,6,49535406,49541999,-1,hypothetical protein,67
KRH36085,GLYMA_10G282600,KRH36085,Glycine_max_v2.0,10,50329936,50330139,-1,hypothetical protein,67
KRH29554,GLYMA_11G123800,KRH29554,Glycine_max_v2.0,11,9420310,9420836,1,hypothetical protein,109
KRH32105,GLYMA_10G032300,KRH32105,Glycine_max_v2.0,10,2816182,2816370,-1,hypothetical protein,62
KRH42346,GLYMA_08G084800,KRH42346,Glycine_max_v2.0,8,6377896,6381895,1,hypothetical protein,285
KRH58151,GLYMA_05G107800,KRH58151,Glycine_max_v2.0,5,28593669,28594588,-1,hypothetical protein,63
KRH21220,GLYMA_13G226700,KRH21220,Glycine_max_v2.0,13,33940170,33941503,1,hypothetical protein,316
KRG91125,GLYMA_20G134900,KRG91125,Glycine_max_v2.0,20,37449137,37452067,1,hypothetical protein,116
KRH64039,GLYMA_04G212700,KRH64039,Glycine_max_v2.0,4,48443068,48443548,-1,hypothetical protein,115
KRH38227,GLYMA_09G119800,KRH38227,Glycine_max_v2.0,9,28659821,28660906,-1,hypothetical protein,361
KRH71606,GLYMA_02G158200,KRH71606,Glycine_max_v2.0,2,17305610,17311161,1,hypothetical protein,136
KRH22101,GLYMA_13G277700,KRH22101,Glycine_max_v2.0,13,37891900,37897683,1,hypothetical protein,514
KRH49908,GLYMA_07G187100,KRH49908,Glycine_max_v2.0,7,35453169,35455891,1,hypothetical protein,110
KRH75327,GLYMA_01G078700,KRH75327,Glycine_max_v2.0,1,20438450,20438632,1,hypothetical protein,60
KRH56488,GLYMA_06G3256001,KRH56488,Glycine_max_v2.0,6,51392979,51393033,-1,hypothetical protein,18
KRH68815,GLYMA_03G252400,KRH68815,Glycine_max_v2.0,3,44812826,44813210,1,hypothetical protein,92
KRH45575,GLYMA_08G281300,KRH45575,Glycine_max_v2.0,8,38323492,38323907,1,hypothetical protein,107
KRH69637,GLYMA_02G039100,KRH69637,Glycine_max_v2.0,2,3648686,3651281,1,hypothetical protein,66
KRG95432,GLYMA_19G150500,KRG95432,Glycine_max_v2.0,19,41086785,41088107,-1,hypothetical protein,64
KRH16906,GLYMA_14G1848001,KRH16906,Glycine_max_v2.0,14,44839164,44839447,1,hypothetical protein,9
KRH16904,GLYMA_14G1848002,KRH16904,Glycine_max_v2.0,14,44836041,44837679,1,hypothetical protein,66
KRG99262,GLYMA_18G133600,KRG99262,Glycine_max_v2.0,18,19082619,19083345,1,hypothetical protein,78
KRH21370,GLYMA_13G235900,KRH21370,Glycine_max_v2.0,13,34638648,34639570,1,hypothetical protein,148
KRH55339,GLYMA_06G247500,KRH55339,Glycine_max_v2.0,6,41753215,41754422,1,hypothetical protein,68
KRH28622,GLYMA_11G064900,KRH28622,Glycine_max_v2.0,11,4911274,4911441,-1,hypothetical protein,55
KRH18972,GLYMA_13G093200,KRH18972,Glycine_max_v2.0,13,20817937,20818244,1,hypothetical protein,80
KRH53493,GLYMA_06G128400,KRH53493,Glycine_max_v2.0,6,10546758,10548460,1,hypothetical protein,173
KRH45938,GLYMA_08G302100,KRH45938,Glycine_max_v2.0,8,42028643,42028931,1,hypothetical protein,61
KRH50468,GLYMA_07G222600,KRH50468,Glycine_max_v2.0,7,39838885,39844939,-1,hypothetical protein,69
KRH45737,GLYMA_08G290500,KRH45737,Glycine_max_v2.0,8,40380941,40381129,1,hypothetical protein,62
KRH75697,GLYMA_01G102200,KRH75697,Glycine_max_v2.0,1,34079799,34084408,1,hypothetical protein,693
KRH27203,GLYMA_12G221700,KRH27203,Glycine_max_v2.0,12,38112856,38114743,-1,hypothetical protein,106
KRH51479,GLYMA_06G009300,KRH51479,Glycine_max_v2.0,6,738583,739373,1,hypothetical protein,68
KRH05818,GLYMA_17G250600,KRH05818,Glycine_max_v2.0,17,40544556,40544873,1,hypothetical protein,105
KRH06652,GLYMA_16G037300,KRH06652,Glycine_max_v2.0,16,3539228,3540786,1,hypothetical protein,74
KRH69822,GLYMA_02G051000,KRH69822,Glycine_max_v2.0,2,4615272,4615880,1,hypothetical protein,192
KRH14197,GLYMA_14G011700,KRH14197,Glycine_max_v2.0,14,891533,892870,-1,hypothetical protein,105
KRH49440,GLYMA_07G154500,KRH49440,Glycine_max_v2.0,7,18994494,18995093,1,hypothetical protein,59
KRH50359,GLYMA_07G217100,KRH50359,Glycine_max_v2.0,7,38980471,38981349,-1,hypothetical protein,125
KRH64303,GLYMA_04G228500,KRH64303,Glycine_max_v2.0,4,49771171,49773418,-1,hypothetical protein,498
KRG99742,GLYMA_18G1680002,KRG99742,Glycine_max_v2.0,18,39370821,39370841,1,hypothetical protein,7
KRH46091,GLYMA_08G311300,KRH46091,Glycine_max_v2.0,8,43058380,43062040,-1,hypothetical protein,230
KRH38506,GLYMA_09G140900,KRH38506,Glycine_max_v2.0,9,34966100,34967283,1,hypothetical protein,242
KRH64345,GLYMA_04G231200,KRH64345,Glycine_max_v2.0,4,49969215,49969316,-1,hypothetical protein,33
KRH57437,GLYMA_05G060800,KRH57437,Glycine_max_v2.0,5,5683694,5683989,-1,hypothetical protein,69
KRH46883,GLYMA_08G362300,KRH46883,Glycine_max_v2.0,8,47375238,47376520,1,hypothetical protein,90
KRH68185,GLYMA_03G214300,KRH68185,Glycine_max_v2.0,3,41913688,41915026,-1,hypothetical protein,327
KRH10123,GLYMA_15G029600,KRH10123,Glycine_max_v2.0,15,2382928,2384054,1,hypothetical protein,273
KRG99491,GLYMA_18G149400,KRG99491,Glycine_max_v2.0,18,26737597,26741453,-1,hypothetical protein,220
KRH30672,GLYMA_11G199800,KRH30672,Glycine_max_v2.0,11,27783984,27784918,1,hypothetical protein,263
KRG94833,GLYMA_19G112400,KRG94833,Glycine_max_v2.0,19,36643992,36644595,1,hypothetical protein,94
KRH24220,GLYMA_12G029000,KRH24220,Glycine_max_v2.0,12,2159834,2160037,-1,hypothetical protein,67
KRH04848,GLYMA_17G191700,KRH04848,Glycine_max_v2.0,17,27297763,27300248,1,hypothetical protein,91
KRH33597,GLYMA_10G134600,KRH33597,Glycine_max_v2.0,10,36079867,36085889,1,hypothetical protein,45
KRH64497,GLYMA_04G237700,KRH64497,Glycine_max_v2.0,4,50613938,50619659,1,hypothetical protein,69
KRH00652,GLYMA_18G226700,KRH00652,Glycine_max_v2.0,18,51579516,51580722,1,hypothetical protein,89
KRH25477,GLYMA_12G106300,KRH25477,Glycine_max_v2.0,12,9703027,9704597,1,hypothetical protein,61
KRH25318,GLYMA_12G094700,KRH25318,Glycine_max_v2.0,12,7823750,7824634,-1,hypothetical protein,79
KRH65314,GLYMA_03G027100,KRH65314,Glycine_max_v2.0,3,2994355,2995934,-1,hypothetical protein,134
KRH41874,GLYMA_08G056000,KRH41874,Glycine_max_v2.0,8,4306051,4306263,1,hypothetical protein,70
KRH43447,GLYMA_08G1504002,KRH43447,Glycine_max_v2.0,8,11564347,11564877,1,hypothetical protein,62
KRH29912,GLYMA_11G146000,KRH29912,Glycine_max_v2.0,11,11263177,11266281,-1,hypothetical protein,181
KRH05150,GLYMA_17G209800,KRH05150,Glycine_max_v2.0,17,34596230,34600725,-1,hypothetical protein,269
KRH21653,GLYMA_13G251500,KRH21653,Glycine_max_v2.0,13,35858306,35859896,1,hypothetical protein,280
KRH33528,GLYMA_10G129100,KRH33528,Glycine_max_v2.0,10,34483967,34484167,1,hypothetical protein,66
KRH30635,GLYMA_11G197000,KRH30635,Glycine_max_v2.0,11,27142051,27142682,-1,hypothetical protein,110
KRH12188,GLYMA_15G158000,KRH12188,Glycine_max_v2.0,15,13238006,13239881,-1,hypothetical protein,85
KRH43142,GLYMA_08G133300,KRH43142,Glycine_max_v2.0,8,10223520,10224277,1,hypothetical protein,67
KRH28816,GLYMA_11G0785001,KRH28816,Glycine_max_v2.0,11,5917063,5917166,1,hypothetical protein,33
KRH33752,GLYMA_10G143800,KRH33752,Glycine_max_v2.0,10,37850692,37852265,1,hypothetical protein,244
KRH24644,GLYMA_12G052900,KRH24644,Glycine_max_v2.0,12,3806464,3807401,-1,hypothetical protein,84
KRH67231,GLYMA_03G155400,KRH67231,Glycine_max_v2.0,3,37059587,37060481,1,hypothetical protein,63
KRH13380,GLYMA_15G235300,KRH13380,Glycine_max_v2.0,15,44274185,44275693,1,hypothetical protein,68
KRH72166,GLYMA_02G195100,KRH72166,Glycine_max_v2.0,2,36858023,36858654,1,hypothetical protein,87
KRH16445,GLYMA_14G155800,KRH16445,Glycine_max_v2.0,14,33848074,33848247,1,hypothetical protein,57
KRG96026,GLYMA_19G184700,KRG96026,Glycine_max_v2.0,19,44327838,44328041,1,hypothetical protein,67
KRH53042,GLYMA_06G102200,KRH53042,Glycine_max_v2.0,6,8109115,8109291,-1,hypothetical protein,58
KRH49645,GLYMA_07G170100,KRH49645,Glycine_max_v2.0,7,28841595,28842834,-1,hypothetical protein,95
KRH61639,GLYMA_04G059700,KRH61639,Glycine_max_v2.0,4,4892584,4896553,-1,hypothetical protein,423
KRH52852,GLYMA_06G090600,KRH52852,Glycine_max_v2.0,6,7038427,7038837,1,hypothetical protein,71
KRH60036,GLYMA_05G216500,KRH60036,Glycine_max_v2.0,5,39681205,39685555,1,hypothetical protein,589
KRH34965,GLYMA_10G215600,KRH34965,Glycine_max_v2.0,10,44755259,44755844,1,hypothetical protein,67
KRH04313,GLYMA_17G153600,KRH04313,Glycine_max_v2.0,17,12888591,12888752,1,hypothetical protein,53
KRH76168,GLYMA_01G136400,KRH76168,Glycine_max_v2.0,1,46055170,46055742,1,hypothetical protein,75
KRH65559,GLYMA_03G045500,KRH65559,Glycine_max_v2.0,3,5781123,5782210,1,hypothetical protein,83
KRG90021,GLYMA_20G061900,KRG90021,Glycine_max_v2.0,20,19275837,19277342,-1,hypothetical protein,86
KRH23812,GLYMA_12G005600,KRH23812,Glycine_max_v2.0,12,430387,432073,1,hypothetical protein,522
KRH53167,GLYMA_06G108700,KRH53167,Glycine_max_v2.0,6,8745829,8747898,1,hypothetical protein,340
KRH47936,GLYMA_07G057500,KRH47936,Glycine_max_v2.0,7,5108483,5110099,1,hypothetical protein,85
KRH68579,GLYMA_03G239300,KRH68579,Glycine_max_v2.0,3,43821458,43821929,-1,hypothetical protein,87
KRH58785,GLYMA_05G148400,KRH58785,Glycine_max_v2.0,5,34259860,34260569,1,hypothetical protein,69
KRH61806,GLYMA_04G068900,KRH61806,Glycine_max_v2.0,4,5758162,5760657,1,hypothetical protein,44
KRH15745,GLYMA_14G108500,KRH15745,Glycine_max_v2.0,14,11916297,11917933,-1,hypothetical protein,96
KRH75186,GLYMA_01G068300,KRH75186,Glycine_max_v2.0,1,11379140,11380844,1,hypothetical protein,111
KRH20022,GLYMA_13G150800,KRH20022,Glycine_max_v2.0,13,26454288,26454937,-1,hypothetical protein,75
KRH29087,GLYMA_11G096300,KRH29087,Glycine_max_v2.0,11,7325956,7326700,-1,hypothetical protein,68
KRH03662,GLYMA_17G111800,KRH03662,Glycine_max_v2.0,17,8778938,8782566,-1,hypothetical protein,90
KRG89923,GLYMA_20G056400,KRG89923,Glycine_max_v2.0,20,14076458,14080839,1,hypothetical protein,355
KRH05511,GLYMA_17G231000,KRH05511,Glycine_max_v2.0,17,38609856,38610552,-1,hypothetical protein,60
KRH35142,GLYMA_10G224800,KRH35142,Glycine_max_v2.0,10,45537703,45537876,1,hypothetical protein,57
KRH09155,GLYMA_16G199800,KRH09155,Glycine_max_v2.0,16,36092167,36096368,1,hypothetical protein,110
KRH20769,GLYMA_13G199200,KRH20769,Glycine_max_v2.0,13,31281595,31284169,-1,hypothetical protein,99
KRH54273,GLYMA_06G174500,KRH54273,Glycine_max_v2.0,6,14734281,14737617,1,hypothetical protein,74
KRH63985,GLYMA_04G208800,KRH63985,Glycine_max_v2.0,4,48111343,48111948,-1,hypothetical protein,172
KRG89302,GLYMA_20G014600,KRG89302,Glycine_max_v2.0,20,1355435,1357769,1,hypothetical protein,98
KRH12652,GLYMA_15G185600,KRH12652,Glycine_max_v2.0,15,18764104,18764307,-1,hypothetical protein,67
KRH43618,GLYMA_08G160900,KRH43618,Glycine_max_v2.0,8,12447038,12453640,1,hypothetical protein,789
KRH26643,GLYMA_12G185000,KRH26643,Glycine_max_v2.0,12,34621918,34622067,1,hypothetical protein,49
KRH51352,GLYMA_06G001500,KRH51352,Glycine_max_v2.0,6,150300,151789,1,hypothetical protein,306
KRH13032,GLYMA_15G211900,KRH13032,Glycine_max_v2.0,15,32885644,32892207,1,hypothetical protein,510
KRH38248,GLYMA_09G121300,KRH38248,Glycine_max_v2.0,9,29191269,29208087,-1,hypothetical protein,66
KRH23111,GLYMA_13G339100,KRH23111,Glycine_max_v2.0,13,43134702,43137190,1,hypothetical protein,197
KRH44647,GLYMA_08G223500,KRH44647,Glycine_max_v2.0,8,18128406,18134463,1,hypothetical protein,115
KRH45849,GLYMA_08G2968002,KRH45849,Glycine_max_v2.0,8,41284713,41285100,1,hypothetical protein,101
KRH57872,GLYMA_05G089500,KRH57872,Glycine_max_v2.0,5,19793587,19795396,1,hypothetical protein,70
KRH32249,GLYMA_10G040300,KRH32249,Glycine_max_v2.0,10,3548744,3550403,1,hypothetical protein,172
KRH09114,GLYMA_16G197000,KRH09114,Glycine_max_v2.0,16,35850158,35850518,-1,hypothetical protein,98
KRH58253,GLYMA_05G115800,KRH58253,Glycine_max_v2.0,5,30702264,30702653,-1,hypothetical protein,116
KRH47371,GLYMA_07G024900,KRH47371,Glycine_max_v2.0,7,1950359,1950979,1,hypothetical protein,103
KRG94352,GLYMA_19G078500,KRG94352,Glycine_max_v2.0,19,28158902,28159150,1,hypothetical protein,82
KRH28371,GLYMA_11G049000,KRH28371,Glycine_max_v2.0,11,3691312,3691485,-1,hypothetical protein,57
KRH57911,GLYMA_05G092200,KRH57911,Glycine_max_v2.0,5,22253623,22254333,-1,hypothetical protein,116
KRH40247,GLYMA_09G246900,KRH40247,Glycine_max_v2.0,9,46845235,46845618,-1,hypothetical protein,59
KRH07685,GLYMA_16G104200,KRH07685,Glycine_max_v2.0,16,21096908,21097462,1,hypothetical protein,184
KRH05761,GLYMA_17G246700,KRH05761,Glycine_max_v2.0,17,40261399,40262448,-1,hypothetical protein,94
KRH62343,GLYMA_04G101600,KRH62343,Glycine_max_v2.0,4,9337455,9338766,1,hypothetical protein,72
KRH27187,GLYMA_12G220500,KRH27187,Glycine_max_v2.0,12,37985499,37986113,-1,hypothetical protein,68
KRH11905,GLYMA_15G138300,KRH11905,Glycine_max_v2.0,15,11263774,11264437,1,hypothetical protein,83
KRH04677,GLYMA_17G178600,KRH04677,Glycine_max_v2.0,17,19373153,19374566,1,hypothetical protein,80
KRH28505,GLYMA_11G058200,KRH28505,Glycine_max_v2.0,11,4390109,4390700,-1,hypothetical protein,50
KRG89351,GLYMA_20G018300,KRG89351,Glycine_max_v2.0,20,1899868,1903054,-1,hypothetical protein,141
KRG94516,GLYMA_19G090400,KRG94516,Glycine_max_v2.0,19,32100337,32101414,1,hypothetical protein,103
KRH24319,GLYMA_12G033300,KRH24319,Glycine_max_v2.0,12,2508720,2509881,1,hypothetical protein,86
KRH75602,GLYMA_01G095900,KRH75602,Glycine_max_v2.0,1,30191101,30191393,1,hypothetical protein,62
KRH25501,GLYMA_12G107900,KRH25501,Glycine_max_v2.0,12,9900655,9901162,-1,hypothetical protein,137
KRH64322,GLYMA_04G230000,KRH64322,Glycine_max_v2.0,4,49888539,49889469,1,hypothetical protein,91
KRH37481,GLYMA_09G068900,KRH37481,Glycine_max_v2.0,9,7025073,7027680,-1,hypothetical protein,58
KRH01287,GLYMA_18G267300,KRH01287,Glycine_max_v2.0,18,55166980,55168397,1,hypothetical protein,73
KRH24411,GLYMA_12G039800,KRH24411,Glycine_max_v2.0,12,2875774,2878560,1,hypothetical protein,102
KRH01334,GLYMA_18G270000,KRH01334,Glycine_max_v2.0,18,55362635,55363302,-1,hypothetical protein,119
KRH55589,GLYMA_06G264700,KRH55589,Glycine_max_v2.0,6,45214644,45214808,1,hypothetical protein,54
KRG88910,GLYMA_U012600,KRG88910,,NA,NA,NA,NA,hypothetical protein,2029
KRG97799,GLYMA_18G031700,KRG97799,Glycine_max_v2.0,18,2442812,2443625,1,hypothetical protein,105
KRH46183,GLYMA_08G316600,KRH46183,Glycine_max_v2.0,8,43648225,43648791,1,hypothetical protein,76
KRH29877,GLYMA_11G144700,KRH29877,Glycine_max_v2.0,11,11090390,11091286,1,hypothetical protein,150
KRH39603,GLYMA_09G208800,KRH39603,Glycine_max_v2.0,9,43331652,43338952,-1,hypothetical protein,84
KRH46951,GLYMA_08G367600,KRH46951,Glycine_max_v2.0,8,47785668,47785954,1,hypothetical protein,81
KRH25465,GLYMA_12G105100,KRH25465,Glycine_max_v2.0,12,9535093,9535341,1,hypothetical protein,82
KRH20363,GLYMA_13G173000,KRH20363,Glycine_max_v2.0,13,28698767,28699789,1,hypothetical protein,82
KRG93814,GLYMA_19G043100,KRG93814,Glycine_max_v2.0,19,6293115,6293342,1,hypothetical protein,69
KRH04013,GLYMA_17G134000,KRH04013,Glycine_max_v2.0,17,10795977,10796463,1,hypothetical protein,67
KRH68264,GLYMA_03G219600,KRH68264,Glycine_max_v2.0,3,42304454,42305615,-1,hypothetical protein,103
KRH58449,GLYMA_05G128700,KRH58449,Glycine_max_v2.0,5,32200305,32203368,1,hypothetical protein,209
KRH32079,GLYMA_10G0309001,KRH32079,Glycine_max_v2.0,10,2673104,2673718,1,hypothetical protein,60
KRH32078,GLYMA_10G0309002,KRH32078,Glycine_max_v2.0,10,2668134,2668663,1,hypothetical protein,49
KRH60626,GLYMA_04G000900,KRH60626,Glycine_max_v2.0,4,96324,97150,1,hypothetical protein,69
KRH16278,GLYMA_14G145400,KRH16278,Glycine_max_v2.0,14,30497418,30498133,1,hypothetical protein,166
KRH71080,GLYMA_02G128100,KRH71080,Glycine_max_v2.0,2,13049719,13049975,-1,hypothetical protein,53
KRH74116,GLYMA_01G000300,KRH74116,Glycine_max_v2.0,1,67770,69968,1,hypothetical protein,128
KRH52607,GLYMA_06G077500,KRH52607,Glycine_max_v2.0,6,5996990,5998228,1,hypothetical protein,34
KRH56637,GLYMA_05G009600,KRH56637,Glycine_max_v2.0,5,839046,839396,1,hypothetical protein,83
KRH04757,GLYMA_17G185000,KRH04757,Glycine_max_v2.0,17,23531754,23534400,1,hypothetical protein,217
KRH19654,GLYMA_13G128500,KRH19654,Glycine_max_v2.0,13,24135226,24139479,-1,hypothetical protein,634
KRH53072,GLYMA_06G103800,KRH53072,Glycine_max_v2.0,6,8264222,8266878,1,hypothetical protein,131
KRH41150,GLYMA_08G012900,KRH41150,Glycine_max_v2.0,8,1007020,1007590,1,hypothetical protein,77
KRH37665,GLYMA_09G080800,KRH37665,Glycine_max_v2.0,9,9341684,9341887,1,hypothetical protein,67
KRH26380,GLYMA_12G170800,KRH26380,Glycine_max_v2.0,12,32577390,32577554,-1,hypothetical protein,54
KRH31773,GLYMA_10G011400,KRH31773,Glycine_max_v2.0,10,1065951,1066229,1,hypothetical protein,92
KRG99646,GLYMA_18G160100,KRG99646,Glycine_max_v2.0,18,36533137,36533286,1,hypothetical protein,49
KRH55702,GLYMA_06G274000,KRH55702,Glycine_max_v2.0,6,46485820,46486449,-1,hypothetical protein,110
KRH05112,GLYMA_17G2084002,KRH05112,Glycine_max_v2.0,17,34184145,34186041,-1,hypothetical protein,201
KRH28143,GLYMA_11G034800,KRH28143,Glycine_max_v2.0,11,2526782,2527177,-1,hypothetical protein,66
KRH33627,GLYMA_10G1367002,KRH33627,Glycine_max_v2.0,10,36870788,36871535,-1,hypothetical protein,26
KRH05282,GLYMA_17G217800,KRH05282,Glycine_max_v2.0,17,36740653,36743352,-1,hypothetical protein,139
KRH37969,GLYMA_09G101600,KRH37969,Glycine_max_v2.0,9,18459405,18475345,1,hypothetical protein,124
KRH53017,GLYMA_06G101000,KRH53017,Glycine_max_v2.0,6,8014430,8017806,-1,hypothetical protein,169
KRH33636,GLYMA_10G137100,KRH33636,Glycine_max_v2.0,10,37034913,37035207,-1,hypothetical protein,67
KRH35899,GLYMA_10G270900,KRH35899,Glycine_max_v2.0,10,49315690,49317405,-1,hypothetical protein,212
KRH12317,GLYMA_15G166000,KRH12317,Glycine_max_v2.0,15,14436755,14437713,1,hypothetical protein,71
KRG91622,GLYMA_20G165100,KRG91622,Glycine_max_v2.0,20,40255886,40257409,-1,hypothetical protein,126
KRH69522,GLYMA_02G032900,KRH69522,Glycine_max_v2.0,2,3036751,3037560,1,hypothetical protein,119
KRH31866,GLYMA_10G018000,KRH31866,Glycine_max_v2.0,10,1576604,1581521,-1,hypothetical protein,528
KRH64781,GLYMA_04G254900,KRH64781,Glycine_max_v2.0,4,52147141,52161881,1,hypothetical protein,727
KRH04257,GLYMA_17G149700,KRH04257,Glycine_max_v2.0,17,12411201,12411953,1,hypothetical protein,237
KRH36945,GLYMA_09G033500,KRH36945,Glycine_max_v2.0,9,2811578,2812088,1,hypothetical protein,69
KRG94088,GLYMA_19G061500,KRG94088,Glycine_max_v2.0,19,12788729,12789721,1,hypothetical protein,96
KRH07187,GLYMA_16G072900,KRH07187,Glycine_max_v2.0,16,7352635,7353651,1,hypothetical protein,135
KRH45370,GLYMA_08G266900,KRH45370,Glycine_max_v2.0,8,33362868,33363281,1,hypothetical protein,109
KRH03600,GLYMA_17G107900,KRH03600,Glycine_max_v2.0,17,8471338,8473573,1,hypothetical protein,268
KRH39950,GLYMA_09G230000,KRH39950,Glycine_max_v2.0,9,45377103,45377306,-1,hypothetical protein,67
KRH75170,GLYMA_01G067100,KRH75170,Glycine_max_v2.0,1,10917771,10919825,1,hypothetical protein,466
KRG92264,GLYMA_20G200600,KRG92264,Glycine_max_v2.0,20,43789336,43790200,1,hypothetical protein,76
KRH56108,GLYMA_06G304000,KRH56108,Glycine_max_v2.0,6,49341709,49342744,1,hypothetical protein,61
KRH35123,GLYMA_10G223600,KRH35123,Glycine_max_v2.0,10,45458315,45458750,1,hypothetical protein,69
KRH25833,GLYMA_12G132700,KRH25833,Glycine_max_v2.0,12,15029435,15032870,-1,hypothetical protein,87
KRH62797,GLYMA_04G133000,KRH62797,Glycine_max_v2.0,4,18902464,18903290,-1,hypothetical protein,157
KRG91038,GLYMA_20G129800,KRG91038,Glycine_max_v2.0,20,37085796,37086747,1,hypothetical protein,119
KRH20748,GLYMA_13G198000,KRH20748,Glycine_max_v2.0,13,31188266,31190476,-1,hypothetical protein,105
KRH16528,GLYMA_14G161000,KRH16528,Glycine_max_v2.0,14,37916706,37918966,1,hypothetical protein,59
KRH43366,GLYMA_08G145000,KRH43366,Glycine_max_v2.0,8,11024381,11025105,1,hypothetical protein,51
KRH64006,GLYMA_04G210300,KRH64006,Glycine_max_v2.0,4,48220684,48221786,-1,hypothetical protein,53
KRH77577,GLYMA_01G221700,KRH77577,Glycine_max_v2.0,1,55082550,55085504,1,hypothetical protein,285
KRH22057,GLYMA_13G275300,KRH22057,Glycine_max_v2.0,13,37687500,37688632,1,hypothetical protein,47
KRH44575,GLYMA_08G219600,KRH44575,Glycine_max_v2.0,8,17853748,17855093,1,hypothetical protein,51
KRH32177,GLYMA_10G036400,KRH32177,Glycine_max_v2.0,10,3167999,3174152,-1,hypothetical protein,78
KRH62879,GLYMA_04G139500,KRH62879,Glycine_max_v2.0,4,22491822,22493146,-1,hypothetical protein,69
KRH52133,GLYMA_06G048600,KRH52133,Glycine_max_v2.0,6,3658385,3660665,1,hypothetical protein,382
KRH56251,GLYMA_06G313200,KRH56251,Glycine_max_v2.0,6,50178639,50179856,-1,hypothetical protein,273
KRH42423,GLYMA_08G088900,KRH42423,Glycine_max_v2.0,8,6714963,6721092,1,hypothetical protein,703
